sale_row_id,invoice_id,transaction_date,transaction_time,branch,city,customer_type,gender,product_category,product_name,unit_price,quantity,discount_percent,tax_rate,cost_per_unit,payment_method,customer_rating
24876,INV-0063476,2025-12-22,22:51,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",325.05,6,15.00,14.00,221.00,"Credit Card",5.80
24877,INV-0063477,2025-12-23,22:53,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",362.06,7,10.00,14.00,246.16,"Debit Card",7.10
24878,INV-0063478,2025-12-24,22:55,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,399.07,8,5.00,14.00,271.32,"Mobile Wallet",8.40
24879,INV-0063479,2025-12-25,22:58,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,436.08,9,0.00,14.00,296.48,Cash,9.70
24880,INV-0063480,2025-12-26,23:00,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,473.09,10,0.00,14.00,321.64,"Credit Card",5.90
24881,INV-0063481,2025-12-27,23:02,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",510.10,1,15.00,14.00,346.80,"Debit Card",7.20
24882,INV-0063662,2026-06-26,05:56,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1267.91,2,10.00,14.00,861.56,"Mobile Wallet",7.90
24883,INV-0063663,2026-06-27,05:58,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1304.92,3,5.00,14.00,886.72,Cash,9.20
24884,INV-0063664,2026-06-28,06:00,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1341.93,4,0.00,14.00,911.88,"Credit Card",5.40
24885,INV-0063665,2026-06-29,06:02,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1378.94,5,0.00,14.00,937.04,"Debit Card",6.70
24886,INV-0063666,2026-06-30,06:05,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1415.95,6,15.00,14.00,962.20,"Mobile Wallet",8.00
24887,INV-0063667,2026-07-01,06:07,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1452.96,7,10.00,14.00,987.36,Cash,9.30
24888,INV-0063668,2026-07-02,06:09,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1489.97,8,5.00,14.00,1012.52,"Credit Card",5.50
24889,INV-0063669,2026-07-03,06:12,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1526.98,9,0.00,14.00,1037.68,"Debit Card",6.80
24890,INV-0063670,2026-07-04,06:14,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1563.99,10,0.00,14.00,1062.84,"Mobile Wallet",8.10
24891,INV-0063671,2026-07-05,06:16,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1600.00,1,15.00,14.00,1088.00,Cash,9.40
24892,INV-0063652,2026-06-16,05:33,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,897.81,2,10.00,14.00,609.96,"Credit Card",5.10
24893,INV-0063653,2026-06-17,05:35,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",934.82,3,5.00,14.00,635.12,"Debit Card",6.40
24894,INV-0063654,2026-06-18,05:37,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,971.83,4,0.00,14.00,660.28,"Mobile Wallet",7.70
24895,INV-0063655,2026-06-19,05:40,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1008.84,5,0.00,14.00,685.44,Cash,9.00
24896,INV-0063656,2026-06-20,05:42,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1045.85,6,15.00,14.00,710.60,"Credit Card",5.20
24897,INV-0063657,2026-06-21,05:44,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1082.86,7,10.00,14.00,735.76,"Debit Card",6.50
24898,INV-0063658,2026-06-22,05:46,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1119.87,8,5.00,14.00,760.92,"Mobile Wallet",7.80
24899,INV-0063659,2026-06-23,05:49,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1156.88,9,0.00,14.00,786.08,Cash,9.10
24900,INV-0063660,2026-06-24,05:51,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1193.89,10,0.00,14.00,811.24,"Credit Card",5.30
24901,INV-0063661,2026-06-25,05:53,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1230.90,1,15.00,14.00,836.40,"Debit Card",6.60
24902,INV-0063642,2026-06-06,05:10,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,527.71,2,10.00,14.00,358.36,"Mobile Wallet",7.40
24903,INV-0063643,2026-06-07,05:12,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",564.72,3,5.00,14.00,383.52,Cash,8.70
24904,INV-0063644,2026-06-08,05:15,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",601.73,4,0.00,14.00,408.68,"Credit Card",10.00
24905,INV-0063645,2026-06-09,05:17,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",638.74,5,0.00,14.00,433.84,"Debit Card",6.20
24906,INV-0063646,2026-06-10,05:19,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,675.75,6,15.00,14.00,459.00,"Mobile Wallet",7.50
24907,INV-0063647,2026-06-11,05:21,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",712.76,7,10.00,14.00,484.16,Cash,8.80
24908,INV-0063648,2026-06-12,05:24,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",749.77,8,5.00,14.00,509.32,"Credit Card",5.00
24909,INV-0063649,2026-06-13,05:26,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",786.78,9,0.00,14.00,534.48,"Debit Card",6.30
24910,INV-0063650,2026-06-14,05:28,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,823.79,10,0.00,14.00,559.64,"Mobile Wallet",7.60
24911,INV-0063651,2026-06-15,05:31,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",860.80,1,15.00,14.00,584.80,Cash,8.90
24912,INV-0063632,2026-05-27,04:47,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,157.61,2,10.00,14.00,106.76,"Credit Card",9.70
24913,INV-0063633,2026-05-28,04:49,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",194.62,3,5.00,14.00,131.92,"Debit Card",5.90
24914,INV-0063634,2026-05-29,04:52,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,231.63,4,0.00,14.00,157.08,"Mobile Wallet",7.20
24915,INV-0063635,2026-05-30,04:54,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",268.64,5,0.00,14.00,182.24,Cash,8.50
24916,INV-0063636,2026-05-31,04:56,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,305.65,6,15.00,14.00,207.40,"Credit Card",9.80
24917,INV-0063637,2026-06-01,04:59,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,342.66,7,10.00,14.00,232.56,"Debit Card",6.00
24918,INV-0063638,2026-06-02,05:01,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",379.67,8,5.00,14.00,257.72,"Mobile Wallet",7.30
24919,INV-0063639,2026-06-03,05:03,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",416.68,9,0.00,14.00,282.88,Cash,8.60
24920,INV-0063640,2026-06-04,05:05,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,453.69,10,0.00,14.00,308.04,"Credit Card",9.90
24921,INV-0063641,2026-06-05,05:08,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,490.70,1,15.00,14.00,333.20,"Debit Card",6.10
24922,INV-0063622,2026-05-17,04:24,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1767.51,2,10.00,14.00,1201.56,"Mobile Wallet",6.90
24923,INV-0063623,2026-05-18,04:27,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1804.52,3,5.00,14.00,1226.72,Cash,8.20
24924,INV-0063624,2026-05-19,04:29,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1841.53,4,0.00,14.00,1251.88,"Credit Card",9.50
24925,INV-0063625,2026-05-20,04:31,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1878.54,5,0.00,14.00,1277.04,"Debit Card",5.70
24926,INV-0063626,2026-05-21,04:33,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1915.55,6,15.00,14.00,1302.20,"Mobile Wallet",7.00
24927,INV-0063627,2026-05-22,04:36,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1952.56,7,10.00,14.00,1327.36,Cash,8.30
24928,INV-0063628,2026-05-23,04:38,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1989.57,8,5.00,14.00,1352.52,"Credit Card",9.60
24929,INV-0063629,2026-05-24,04:40,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",46.58,9,0.00,14.00,31.28,"Debit Card",5.80
24930,INV-0063630,2026-05-25,04:43,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",83.59,10,0.00,14.00,56.44,"Mobile Wallet",7.10
24931,INV-0063631,2026-05-26,04:45,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",120.60,1,15.00,14.00,81.60,Cash,8.40
24932,INV-0063612,2026-05-07,04:01,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1397.41,2,10.00,14.00,949.96,"Credit Card",9.20
24933,INV-0063613,2026-05-08,04:04,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1434.42,3,5.00,14.00,975.12,"Debit Card",5.40
24934,INV-0063614,2026-05-09,04:06,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1471.43,4,0.00,14.00,1000.28,"Mobile Wallet",6.70
24935,INV-0063615,2026-05-10,04:08,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1508.44,5,0.00,14.00,1025.44,Cash,8.00
24936,INV-0063616,2026-05-11,04:11,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1545.45,6,15.00,14.00,1050.60,"Credit Card",9.30
24937,INV-0063617,2026-05-12,04:13,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1582.46,7,10.00,14.00,1075.76,"Debit Card",5.50
24938,INV-0063618,2026-05-13,04:15,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1619.47,8,5.00,14.00,1100.92,"Mobile Wallet",6.80
24939,INV-0063619,2026-05-14,04:17,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1656.48,9,0.00,14.00,1126.08,Cash,8.10
24940,INV-0063620,2026-05-15,04:20,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1693.49,10,0.00,14.00,1151.24,"Credit Card",9.40
24941,INV-0063621,2026-05-16,04:22,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1730.50,1,15.00,14.00,1176.40,"Debit Card",5.60
24942,INV-0063602,2026-04-27,03:39,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1027.31,2,10.00,14.00,698.36,"Mobile Wallet",6.40
24943,INV-0063603,2026-04-28,03:41,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1064.32,3,5.00,14.00,723.52,Cash,7.70
24944,INV-0063604,2026-04-29,03:43,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1101.33,4,0.00,14.00,748.68,"Credit Card",9.00
24945,INV-0063605,2026-04-30,03:45,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1138.34,5,0.00,14.00,773.84,"Debit Card",5.20
24946,INV-0063606,2026-05-01,03:48,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1175.35,6,15.00,14.00,799.00,"Mobile Wallet",6.50
24947,INV-0063607,2026-05-02,03:50,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1212.36,7,10.00,14.00,824.16,Cash,7.80
24948,INV-0063608,2026-05-03,03:52,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1249.37,8,5.00,14.00,849.32,"Credit Card",9.10
24949,INV-0063609,2026-05-04,03:55,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1286.38,9,0.00,14.00,874.48,"Debit Card",5.30
24950,INV-0063610,2026-05-05,03:57,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1323.39,10,0.00,14.00,899.64,"Mobile Wallet",6.60
24951,INV-0063611,2026-05-06,03:59,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1360.40,1,15.00,14.00,924.80,Cash,7.90
24952,INV-0063592,2026-04-17,03:16,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,657.21,2,10.00,14.00,446.76,"Credit Card",8.70
24953,INV-0063593,2026-04-18,03:18,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",694.22,3,5.00,14.00,471.92,"Debit Card",10.00
24954,INV-0063594,2026-04-19,03:20,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",731.23,4,0.00,14.00,497.08,"Mobile Wallet",6.20
24955,INV-0063595,2026-04-20,03:23,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",768.24,5,0.00,14.00,522.24,Cash,7.50
24956,INV-0063596,2026-04-21,03:25,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,805.25,6,15.00,14.00,547.40,"Credit Card",8.80
24957,INV-0063597,2026-04-22,03:27,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",842.26,7,10.00,14.00,572.56,"Debit Card",5.00
24958,INV-0063598,2026-04-23,03:29,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,879.27,8,5.00,14.00,597.72,"Mobile Wallet",6.30
24959,INV-0063599,2026-04-24,03:32,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",916.28,9,0.00,14.00,622.88,Cash,7.60
24960,INV-0063600,2026-04-25,03:34,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,953.29,10,0.00,14.00,648.04,"Credit Card",8.90
24961,INV-0063601,2026-04-26,03:36,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,990.30,1,15.00,14.00,673.20,"Debit Card",5.10
24962,INV-0063582,2026-04-07,02:53,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,287.11,2,10.00,14.00,195.16,"Mobile Wallet",5.90
24963,INV-0063583,2026-04-08,02:55,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,324.12,3,5.00,14.00,220.32,Cash,7.20
24964,INV-0063584,2026-04-09,02:58,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",361.13,4,0.00,14.00,245.48,"Credit Card",8.50
24965,INV-0063585,2026-04-10,03:00,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",398.14,5,0.00,14.00,270.64,"Debit Card",9.80
24966,INV-0063586,2026-04-11,03:02,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,435.15,6,15.00,14.00,295.80,"Mobile Wallet",6.00
24967,INV-0063587,2026-04-12,03:04,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,472.16,7,10.00,14.00,320.96,Cash,7.30
24968,INV-0063588,2026-04-13,03:07,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,509.17,8,5.00,14.00,346.12,"Credit Card",8.60
24969,INV-0063589,2026-04-14,03:09,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",546.18,9,0.00,14.00,371.28,"Debit Card",9.90
24970,INV-0063590,2026-04-15,03:11,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",583.19,10,0.00,14.00,396.44,"Mobile Wallet",6.10
24971,INV-0063591,2026-04-16,03:14,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",620.20,1,15.00,14.00,421.60,Cash,7.40
24972,INV-0063572,2026-03-28,02:30,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1897.01,2,10.00,14.00,1289.96,"Credit Card",8.20
24973,INV-0063573,2026-03-29,02:32,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1934.02,3,5.00,14.00,1315.12,"Debit Card",9.50
24974,INV-0063574,2026-03-30,02:35,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1971.03,4,0.00,14.00,1340.28,"Mobile Wallet",5.70
24975,INV-0063575,2026-03-31,02:37,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",28.04,5,0.00,14.00,19.04,Cash,7.00
24976,INV-0063576,2026-04-01,02:39,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",65.05,6,15.00,14.00,44.20,"Credit Card",8.30
24977,INV-0063577,2026-04-02,02:42,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",102.06,7,10.00,14.00,69.36,"Debit Card",9.60
24978,INV-0063578,2026-04-03,02:44,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,139.07,8,5.00,14.00,94.52,"Mobile Wallet",5.80
24979,INV-0063579,2026-04-04,02:46,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",176.08,9,0.00,14.00,119.68,Cash,7.10
24980,INV-0063580,2026-04-05,02:48,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,213.09,10,0.00,14.00,144.84,"Credit Card",8.40
24981,INV-0063581,2026-04-06,02:51,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",250.10,1,15.00,14.00,170.00,"Debit Card",9.70
24982,INV-0063762,2026-10-04,09:44,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1007.91,2,10.00,14.00,684.76,"Mobile Wallet",5.30
24983,INV-0063763,2026-10-05,09:46,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1044.92,3,5.00,14.00,709.92,Cash,6.60
24984,INV-0063764,2026-10-06,09:49,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1081.93,4,0.00,14.00,735.08,"Credit Card",7.90
24985,INV-0063765,2026-10-07,09:51,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1118.94,5,0.00,14.00,760.24,"Debit Card",9.20
24986,INV-0063766,2026-10-08,09:53,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1155.95,6,15.00,14.00,785.40,"Mobile Wallet",5.40
24987,INV-0063767,2026-10-09,09:55,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1192.96,7,10.00,14.00,810.56,Cash,6.70
24988,INV-0063768,2026-10-10,09:58,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1229.97,8,5.00,14.00,835.72,"Credit Card",8.00
24989,INV-0063769,2026-10-11,10:00,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1266.98,9,0.00,14.00,860.88,"Debit Card",9.30
24990,INV-0063770,2026-10-12,10:02,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1303.99,10,0.00,14.00,886.04,"Mobile Wallet",5.50
24991,INV-0063771,2026-10-13,10:05,,Cairo,Member,M,"Food and Beverages","Wireless Mouse",0.00,1,15.00,14.00,911.20,Cash,6.80
24992,INV-0063752,2026-09-24,09:21,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",637.81,2,10.00,14.00,433.16,"Credit Card",7.60
24993,INV-0063753,2026-09-25,09:23,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",674.82,3,5.00,14.00,458.32,"Debit Card",8.90
24994,INV-0063754,2026-09-26,09:26,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,711.83,4,0.00,14.00,483.48,"Mobile Wallet",5.10
24995,INV-0063755,2026-09-27,09:28,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",748.84,5,0.00,14.00,508.64,Cash,6.40
24996,INV-0063756,2026-09-28,09:30,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",785.85,6,15.00,14.00,533.80,"Credit Card",7.70
24997,INV-0063757,2026-09-29,09:33,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",822.86,7,10.00,14.00,558.96,"Debit Card",9.00
24998,INV-0063758,2026-09-30,09:35,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,859.87,8,5.00,14.00,584.12,"Mobile Wallet",5.20
24999,INV-0063759,2026-10-01,09:37,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",896.88,9,0.00,14.00,609.28,Cash,6.50
25000,INV-0063760,2026-10-02,09:39,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,933.89,10,0.00,14.00,634.44,"Credit Card",7.80
25001,INV-0063761,2026-10-03,09:42,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",970.90,1,15.00,14.00,659.60,"Debit Card",9.10
25002,INV-0063742,2026-09-14,08:58,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,267.71,2,10.00,14.00,181.56,"Mobile Wallet",9.90
25003,INV-0063743,2026-09-15,09:01,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",304.72,3,5.00,14.00,206.72,Cash,6.10
25004,INV-0063744,2026-09-16,09:03,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,341.73,4,0.00,14.00,231.88,"Credit Card",7.40
25005,INV-0063745,2026-09-17,09:05,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,378.74,5,0.00,14.00,257.04,"Debit Card",8.70
25006,INV-0063746,2026-09-18,09:07,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",415.75,6,15.00,14.00,282.20,"Mobile Wallet",10.00
25007,INV-0063747,2026-09-19,09:10,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",452.76,7,10.00,14.00,307.36,Cash,6.20
25008,INV-0063748,2026-09-20,09:12,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,489.77,8,5.00,14.00,332.52,"Credit Card",7.50
25009,INV-0063749,2026-09-21,09:14,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,526.78,9,0.00,14.00,357.68,"Debit Card",8.80
25010,INV-0063750,2026-09-22,09:17,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,563.79,10,0.00,14.00,382.84,"Mobile Wallet",5.00
25011,INV-0063751,2026-09-23,09:19,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",600.80,1,15.00,14.00,408.00,Cash,6.30
25012,INV-0063732,2026-09-04,08:35,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1877.61,2,10.00,14.00,1276.36,"Credit Card",7.10
25013,INV-0063733,2026-09-05,08:38,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1914.62,3,5.00,14.00,1301.52,"Debit Card",8.40
25014,INV-0063734,2026-09-06,08:40,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1951.63,4,0.00,14.00,1326.68,"Mobile Wallet",9.70
25015,INV-0063735,2026-09-07,08:42,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1988.64,5,0.00,14.00,1351.84,Cash,5.90
25016,INV-0063736,2026-09-08,08:45,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,45.65,6,15.00,14.00,30.60,"Credit Card",7.20
25017,INV-0063737,2026-09-09,08:47,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",82.66,7,10.00,14.00,55.76,"Debit Card",8.50
25018,INV-0063738,2026-09-10,08:49,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",119.67,8,5.00,14.00,80.92,"Mobile Wallet",9.80
25019,INV-0063739,2026-09-11,08:51,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",156.68,9,0.00,14.00,106.08,Cash,6.00
25020,INV-0063740,2026-09-12,08:54,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,193.69,10,0.00,14.00,131.24,"Credit Card",7.30
25021,INV-0063741,2026-09-13,08:56,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",230.70,1,15.00,14.00,156.40,"Debit Card",8.60
25022,INV-0063722,2026-08-25,08:13,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1507.51,2,10.00,14.00,1024.76,"Mobile Wallet",9.40
25023,INV-0063723,2026-08-26,08:15,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1544.52,3,5.00,14.00,1049.92,Cash,5.60
25024,INV-0063724,2026-08-27,08:17,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1581.53,4,0.00,14.00,1075.08,"Credit Card",6.90
25025,INV-0063725,2026-08-28,08:19,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1618.54,5,0.00,14.00,1100.24,"Debit Card",8.20
